##TITLE=EP ATR
##DATA TYPE=INFRARED SPECTRUM
##XUNITS=1/CM
##YUNITS=%T
500.354774  	92.208164 
501.780287  	92.594388 
503.205799  	92.768444 
504.631311  	92.257502 
506.056823  	92.306469 
507.482335  	92.341367 
508.907847  	91.986424 
510.333360  	91.976735 
511.758872  	92.158356 
513.184384  	92.794547 
514.609896  	93.328640 
516.035408  	92.454476 
517.460920  	91.431697 
518.886433  	91.393250 
520.311945  	91.485993 
521.737457  	92.030747 
523.162969  	92.687331 
524.588481  	92.428765 
526.013994  	91.927339 
527.439506  	91.804644 
528.865018  	91.815966 
530.290530  	92.110442 
531.716042  	92.361594 
533.141554  	92.478330 
534.567067  	92.944253 
535.992579  	93.228552 
537.418091  	92.926278 
538.843603  	92.731286 
540.269115  	92.849432 
541.694627  	92.947119 
543.120140  	93.113797 
544.545652  	93.262020 
545.971164  	93.134444 
547.396676  	93.096810 
548.822188  	93.249347 
550.247701  	93.191020 
551.673213  	93.126519 
553.098725  	93.164428 
554.524237  	93.057473 
555.949749  	93.007773 
557.375261  	92.994681 
558.800774  	93.026654 
560.226286  	93.234217 
561.651798  	92.994973 
563.077310  	92.586564 
564.502822  	92.916035 
565.928335  	93.181356 
567.353847  	92.892952 
568.779359  	92.816173 
570.204871  	92.843133 
571.630383  	92.736918 
573.055895  	92.706664 
574.481408  	92.737354 
575.906920  	93.021882 
577.332432  	93.246557 
578.757944  	93.053494 
580.183456  	93.076713 
581.608968  	93.376029 
583.034481  	93.455562 
584.459993  	93.535431 
585.885505  	93.697197 
587.311017  	93.749445 
588.736529  	93.716138 
590.162042  	93.644018 
591.587554  	93.705434 
593.013066  	93.859960 
594.438578  	93.943382 
595.864090  	94.059463 
597.289602  	94.040001 
598.715115  	93.817385 
600.140627  	93.789259 
601.566139  	93.955997 
602.991651  	94.098767 
604.417163  	94.049401 
605.842675  	94.048268 
607.268188  	93.967552 
608.693700  	94.078506 
610.119212  	94.020902 
611.544724  	94.083867 
612.970236  	94.224691 
614.395749  	94.300424 
615.821261  	94.321717 
617.246773  	94.364751 
618.672285  	94.410489 
620.097797  	94.424974 
621.523309  	94.331370 
622.948822  	94.659010 
624.374334  	94.623560 
625.799846  	94.644135 
627.225358  	94.727963 
628.650870  	94.816302 
630.076383  	94.847470 
631.501895  	94.889809 
632.927407  	94.817437 
634.352919  	94.814479 
635.778431  	94.819109 
637.203943  	94.677267 
638.629456  	94.789259 
640.054968  	94.882172 
641.480480  	94.921641 
642.905992  	94.852879 
644.331504  	94.895841 
645.757016  	94.981141 
647.182529  	94.941070 
648.608041  	94.957292 
650.033553  	94.980004 
651.459065  	95.001231 
652.884577  	95.012308 
654.310090  	95.024656 
655.735602  	95.046087 
657.161114  	95.067051 
658.586626  	95.082965 
660.012138  	95.099490 
661.437650  	95.118417 
662.863163  	95.142003 
664.288675  	95.127097 
665.714187  	95.180834 
667.139699  	95.191208 
668.565211  	95.206897 
669.990723  	95.225474 
671.416236  	95.245206 
672.841748  	95.256857 
674.267260  	95.302577 
675.692772  	95.280659 
677.118284  	95.289383 
678.543797  	95.298964 
679.969309  	95.304617 
681.394821  	95.310661 
682.820333  	95.323747 
684.245845  	95.326237 
685.671357  	95.219815 
687.096870  	95.338026 
688.522382  	95.348957 
689.947894  	95.343562 
691.373406  	95.261038 
692.798918  	95.253287 
694.224430  	95.434695 
695.649943  	95.385324 
697.075455  	95.394171 
698.500967  	95.401119 
699.926479  	95.403481 
701.351991  	95.407503 
702.777504  	95.429193 
704.203016  	95.458468 
705.628528  	95.491147 
707.054040  	95.514558 
708.479552  	95.468671 
709.905064  	95.423077 
711.330577  	95.514560 
712.756089  	95.541216 
714.181601  	95.607853 
715.607113  	95.682045 
717.032625  	95.741445 
718.458138  	95.777334 
719.883650  	95.814052 
721.309162  	95.859480 
722.734674  	95.902788 
724.160186  	95.944218 
725.585698  	95.971268 
727.011211  	95.967283 
728.436723  	95.993283 
729.862235  	96.064022 
731.287747  	96.119566 
732.713259  	96.230730 
734.138771  	96.133533 
735.564284  	96.111267 
736.989796  	96.039515 
738.415308  	96.188786 
739.840820  	96.191344 
741.266332  	96.084842 
742.691845  	96.149477 
744.117357  	96.245819 
745.542869  	96.196998 
746.968381  	96.102801 
748.393893  	96.108612 
749.819405  	96.177065 
751.244918  	96.204954 
752.670430  	96.178910 
754.095942  	96.075333 
755.521454  	95.942092 
756.946966  	95.906193 
758.372478  	95.961458 
759.797991  	96.033975 
761.223503  	96.002453 
762.649015  	95.819024 
764.074527  	95.708024 
765.500039  	95.741244 
766.925552  	95.802019 
768.351064  	95.960666 
769.776576  	96.138566 
771.202088  	96.155513 
772.627600  	96.178419 
774.053112  	96.359711 
775.478625  	96.518140 
776.904137  	96.432559 
778.329649  	96.235743 
779.755161  	96.255815 
781.180673  	96.434337 
782.606186  	96.565591 
784.031698  	96.655950 
785.457210  	96.659024 
786.882722  	96.665817 
788.308234  	96.745575 
789.733746  	96.668136 
791.159259  	96.556240 
792.584771  	96.582020 
794.010283  	96.563492 
795.435795  	96.649349 
796.861307  	96.849047 
798.286819  	96.845855 
799.712332  	96.798575 
801.137844  	96.803407 
802.563356  	96.792060 
803.988868  	96.907352 
805.414380  	96.928843 
806.839893  	96.781887 
808.265405  	96.791972 
809.690917  	96.861453 
811.116429  	96.863008 
812.541941  	96.861655 
813.967453  	96.790222 
815.392966  	96.732895 
816.818478  	96.696080 
818.243990  	96.637345 
819.669502  	96.720602 
821.095014  	96.789002 
822.520526  	96.718954 
823.946039  	96.741255 
825.371551  	96.791520 
826.797063  	96.802867 
828.222575  	96.876364 
829.648087  	96.889945 
831.073600  	96.853390 
832.499112  	96.802564 
833.924624  	96.586023 
835.350136  	96.324368 
836.775648  	96.217302 
838.201160  	96.280916 
839.626673  	96.458841 
841.052185  	96.542122 
842.477697  	96.445678 
843.903209  	96.250890 
845.328721  	96.031931 
846.754234  	96.031235 
848.179746  	96.203974 
849.605258  	96.196933 
851.030770  	96.151258 
852.456282  	96.246609 
853.881794  	96.225666 
855.307307  	96.066095 
856.732819  	95.975157 
858.158331  	96.019140 
859.583843  	96.137321 
861.009355  	96.158045 
862.434867  	96.119973 
863.860380  	96.190193 
865.285892  	96.263566 
866.711404  	96.339686 
868.136916  	96.519796 
869.562428  	96.619456 
870.987941  	96.611264 
872.413453  	96.658459 
873.838965  	96.677717 
875.264477  	96.597538 
876.689989  	96.465148 
878.115501  	96.345528 
879.541014  	96.381125 
880.966526  	96.505932 
882.392038  	96.523269 
883.817550  	96.493915 
885.243062  	96.496428 
886.668574  	96.494051 
888.094087  	96.478840 
889.519599  	96.433664 
890.945111  	96.405095 
892.370623  	96.398776 
893.796135  	96.319610 
895.221648  	96.252694 
896.647160  	96.251392 
898.072672  	96.203325 
899.498184  	96.187175 
900.923696  	96.247528 
902.349208  	96.233282 
903.774721  	96.166887 
905.200233  	96.133128 
906.625745  	96.110040 
908.051257  	96.064703 
909.476769  	95.950890 
910.902281  	95.850074 
912.327794  	95.848031 
913.753306  	95.825661 
915.178818  	95.769281 
916.604330  	95.751585 
918.029842  	95.718253 
919.455355  	95.693062 
920.880867  	95.689325 
922.306379  	95.630780 
923.731891  	95.583268 
925.157403  	95.606767 
926.582915  	95.649555 
928.008428  	95.691768 
929.433940  	95.708709 
930.859452  	95.693889 
932.284964  	95.662840 
933.710476  	95.608660 
935.135989  	95.582410 
936.561501  	95.597673 
937.987013  	95.606127 
939.412525  	95.643220 
940.838037  	95.696469 
942.263549  	95.711028 
943.689062  	95.746143 
945.114574  	95.774372 
946.540086  	95.695525 
947.965598  	95.621068 
949.391110  	95.646580 
950.816622  	95.640745 
952.242135  	95.558909 
953.667647  	95.478651 
955.093159  	95.378366 
956.518671  	95.277131 
957.944183  	95.237083 
959.369696  	95.177500 
960.795208  	95.075645 
962.220720  	95.017422 
963.646232  	94.948229 
965.071744  	94.794094 
966.497256  	94.601536 
967.922769  	94.422429 
969.348281  	94.291790 
970.773793  	94.207802 
972.199305  	94.133883 
973.624817  	94.013863 
975.050329  	93.772929 
976.475842  	93.502554 
977.901354  	93.336426 
979.326866  	93.189513 
980.752378  	93.019096 
982.177890  	92.873803 
983.603403  	92.733170 
985.028915  	92.637917 
986.454427  	92.540554 
987.879939  	92.348337 
989.305451  	92.198284 
990.730963  	92.143580 
992.156476  	92.105636 
993.581988  	92.107251 
995.007500  	92.094061 
996.433012  	92.052727 
997.858524  	92.097364 
999.284037  	92.177945 
1000.709549  	92.188846 
1002.135061  	92.165655 
1003.560573  	92.204224 
1004.986085  	92.315987 
1006.411597  	92.378914 
1007.837110  	92.393602 
1009.262622  	92.499230 
1010.688134  	92.649453 
1012.113646  	92.697616 
1013.539158  	92.662887 
1014.964670  	92.692004 
1016.390183  	92.815738 
1017.815695  	92.915822 
1019.241207  	93.001453 
1020.666719  	93.112885 
1022.092231  	93.174309 
1023.517744  	93.275063 
1024.943256  	93.504205 
1026.368768  	93.707442 
1027.794280  	93.810989 
1029.219792  	93.878929 
1030.645304  	93.942181 
1032.070817  	94.045765 
1033.496329  	94.211251 
1034.921841  	94.354464 
1036.347353  	94.371760 
1037.772865  	94.323150 
1039.198377  	94.358726 
1040.623890  	94.460624 
1042.049402  	94.546295 
1043.474914  	94.638346 
1044.900426  	94.771388 
1046.325938  	94.942373 
1047.751451  	95.067484 
1049.176963  	95.099993 
1050.602475  	95.170736 
1052.027987  	95.349161 
1053.453499  	95.574694 
1054.879011  	95.812418 
1056.304524  	96.023305 
1057.730036  	96.204548 
1059.155548  	96.383837 
1060.581060  	96.563852 
1062.006572  	96.703543 
1063.432085  	96.732523 
1064.857597  	96.741930 
1066.283109  	96.817493 
1067.708621  	96.767013 
1069.134133  	96.522398 
1070.559645  	96.292775 
1071.985158  	96.142623 
1073.410670  	95.981594 
1074.836182  	95.809597 
1076.261694  	95.744888 
1077.687206  	95.848675 
1079.112718  	95.958277 
1080.538231  	96.045448 
1081.963743  	96.236122 
1083.389255  	96.408938 
1084.814767  	96.534998 
1086.240279  	96.719201 
1087.665792  	96.854913 
1089.091304  	96.944473 
1090.516816  	97.055634 
1091.942328  	97.101591 
1093.367840  	97.136055 
1094.793352  	97.205932 
1096.218865  	97.229087 
1097.644377  	97.254190 
1099.069889  	97.281644 
1100.495401  	97.255388 
1101.920913  	97.264975 
1103.346425  	97.305866 
1104.771938  	97.296900 
1106.197450  	97.294908 
1107.622962  	97.353313 
1109.048474  	97.446179 
1110.473986  	97.511600 
1111.899499  	97.517243 
1113.325011  	97.529383 
1114.750523  	97.558839 
1116.176035  	97.517561 
1117.601547  	97.446024 
1119.027059  	97.457767 
1120.452572  	97.511443 
1121.878084  	97.500071 
1123.303596  	97.452434 
1124.729108  	97.466815 
1126.154620  	97.527425 
1127.580132  	97.564886 
1129.005645  	97.594261 
1130.431157  	97.627871 
1131.856669  	97.620612 
1133.282181  	97.575844 
1134.707693  	97.519715 
1136.133206  	97.455182 
1137.558718  	97.402310 
1138.984230  	97.325282 
1140.409742  	97.183440 
1141.835254  	97.059888 
1143.260766  	96.988439 
1144.686279  	96.904124 
1146.111791  	96.852592 
1147.537303  	96.868817 
1148.962815  	96.858049 
1150.388327  	96.839273 
1151.813840  	96.881689 
1153.239352  	96.925609 
1154.664864  	96.979830 
1156.090376  	97.117195 
1157.515888  	97.290588 
1158.941400  	97.432951 
1160.366913  	97.551780 
1161.792425  	97.662667 
1163.217937  	97.787520 
1164.643449  	97.974920 
1166.068961  	98.176096 
1167.494473  	98.296283 
1168.919986  	98.414099 
1170.345498  	98.575618 
1171.771010  	98.660013 
1173.196522  	98.684360 
1174.622034  	98.739410 
1176.047547  	98.784012 
1177.473059  	98.814999 
1178.898571  	98.893374 
1180.324083  	98.971630 
1181.749595  	98.966921 
1183.175107  	98.939452 
1184.600620  	98.954560 
1186.026132  	98.921870 
1187.451644  	98.845640 
1188.877156  	98.832944 
1190.302668  	98.817962 
1191.728180  	98.769993 
1193.153693  	98.757947 
1194.579205  	98.706036 
1196.004717  	98.625949 
1197.430229  	98.626679 
1198.855741  	98.615430 
1200.281254  	98.555464 
1201.706766  	98.534877 
1203.132278  	98.505489 
1204.557790  	98.454233 
1205.983302  	98.441800 
1207.408814  	98.446717 
1208.834327  	98.458977 
1210.259839  	98.447226 
1211.685351  	98.384012 
1213.110863  	98.357728 
1214.536375  	98.362734 
1215.961888  	98.298474 
1217.387400  	98.213294 
1218.812912  	98.181097 
1220.238424  	98.162594 
1221.663936  	98.127881 
1223.089448  	98.083051 
1224.514961  	98.022464 
1225.940473  	97.955862 
1227.365985  	97.897309 
1228.791497  	97.831810 
1230.217009  	97.772787 
1231.642521  	97.739630 
1233.068034  	97.678410 
1234.493546  	97.610293 
1235.919058  	97.618609 
1237.344570  	97.622982 
1238.770082  	97.582743 
1240.195595  	97.590895 
1241.621107  	97.594712 
1243.046619  	97.564012 
1244.472131  	97.595752 
1245.897643  	97.642089 
1247.323155  	97.643379 
1248.748668  	97.653957 
1250.174180  	97.688939 
1251.599692  	97.747506 
1253.025204  	97.803299 
1254.450716  	97.825678 
1255.876228  	97.870569 
1257.301741  	97.931018 
1258.727253  	97.936137 
1260.152765  	97.922082 
1261.578277  	97.940453 
1263.003789  	97.982390 
1264.429302  	98.041794 
1265.854814  	98.097315 
1267.280326  	98.124932 
1268.705838  	98.135125 
1270.131350  	98.151934 
1271.556862  	98.187912 
1272.982375  	98.234816 
1274.407887  	98.281388 
1275.833399  	98.328388 
1277.258911  	98.361808 
1278.684423  	98.356544 
1280.109935  	98.341944 
1281.535448  	98.368011 
1282.960960  	98.402267 
1284.386472  	98.397621 
1285.811984  	98.374633 
1287.237496  	98.350378 
1288.663009  	98.328813 
1290.088521  	98.323105 
1291.514033  	98.324670 
1292.939545  	98.329694 
1294.365057  	98.324964 
1295.790569  	98.295040 
1297.216082  	98.283121 
1298.641594  	98.295065 
1300.067106  	98.293914 
1301.492618  	98.305655 
1302.918130  	98.335159 
1304.343643  	98.294969 
1305.769155  	98.288969 
1307.194667  	98.281677 
1308.620179  	98.274963 
1310.045691  	98.268246 
1311.471203  	98.259414 
1312.896716  	98.250760 
1314.322228  	98.240823 
1315.747740  	98.228932 
1317.173252  	98.218727 
1318.598764  	98.209876 
1320.024276  	98.200969 
1321.449789  	98.193124 
1322.875301  	98.186115 
1324.300813  	98.179434 
1325.726325  	98.143148 
1327.151837  	98.164832 
1328.577350  	98.155739 
1330.002862  	98.147101 
1331.428374  	98.139837 
1332.853886  	98.162852 
1334.279398  	98.135877 
1335.704910  	98.133949 
1337.130423  	98.132811 
1338.555935  	98.131834 
1339.981447  	98.130157 
1341.406959  	98.126928 
1342.832471  	98.122890 
1344.257983  	98.120897 
1345.683496  	98.141802 
1347.109008  	98.115710 
1348.534520  	98.110090 
1349.960032  	98.105539 
1351.385544  	98.104107 
1352.811057  	98.092064 
1354.236569  	98.096275 
1355.662081  	98.093418 
