Wavenumbers (cm^-1),Abs
688.522382,0.003865631796639001
689.235138,0.003348469894102576
689.947894,0.003494014864225767
690.66065,0.0038595499373461485
691.373406,0.003040325063364154
692.086162,0.003075414708264487
692.798918,0.004875159894169282
693.511674,0.005891235465159488
694.22443,0.005744493360827459
694.937187,0.005686327860370739
695.649943,0.00505034702965291
696.362699,0.004046478954675398
697.075455,0.004133585412292562
697.788211,0.004837838527641146
698.500967,0.004723562338638312
699.213723,0.0034836784680898516
699.926479,0.0022888812717062894
700.639235,0.0024995387171103194
701.351991,0.0033989170422288662
702.064747,0.003942398492408031
702.777504,0.004692062086588171
703.49026,0.0050737619177171804
704.203016,0.004040000044112237
704.915772,0.0030147542263127378
705.628528,0.0032363831789410497
706.341284,0.003777251651229079
707.05404,0.0039758473889955435
707.766796,0.004073096981726621
708.479552,0.004092899362173339
709.192308,0.003985551206651654
709.905064,0.003947771529844234
710.617821,0.003966937073491822
711.330577,0.0036311256304191806
712.043333,0.002897393471151546
712.756089,0.002321906149946165
713.468845,0.0021002806790451673
714.181601,0.0019304975974964351
714.894357,0.002042295738174871
715.607113,0.0029183271864460145
716.319869,0.0038034632596613866
717.032625,0.0034859287256729125
717.745381,0.002617333773573857
718.458138,0.00258740143518457
719.170894,0.0030285562561224
719.88365,0.0031909160952674704
720.596406,0.003552062610719485
721.309162,0.004136724709897254
722.021918,0.004049972696898549
722.734674,0.003199893629557272
723.44743,0.002333485535824622
724.160186,0.0019963775770994274
724.872942,0.0023230501026805643
725.585698,0.002949615965368487
726.298454,0.0032450422403220085
727.011211,0.003011281921583739
727.723967,0.0024687453223008696
728.436723,0.002175391587929604
729.149479,0.0026222316712358586
729.862235,0.003164163968566066
730.574991,0.003063968603263867
731.287747,0.0028389697843367477
732.000503,0.002676064123845546
732.713259,0.00223048699880068
733.426015,0.002089580286561736
734.138771,0.002431350662836793
734.851528,0.002448837790247399
735.564284,0.0022574610688179874
736.27704,0.002491235205158314
736.989796,0.0029177631696115564
737.702552,0.0030114131164718956
738.415308,0.0025607432496094528
739.128064,0.0019271037469859782
739.84082,0.0020063339535091396
740.553576,0.0027469129068160526
741.266332,0.0029496422006174915
741.979088,0.0025909096728918483
742.691845,0.0027759514862710716
743.404601,0.0034737932333959477
744.117357,0.003979612304249883
744.830113,0.004078059547962839
745.542869,0.0036734064961947447
746.255625,0.00319949112404626
746.968381,0.003252909490746991
747.681137,0.0035230421459593033
748.393893,0.0037350614253496596
749.106649,0.003884237206243202
749.819405,0.003781010464315606
750.532162,0.003890617388919941
751.244918,0.004416278929031712
751.957674,0.004454349485322913
752.67043,0.0038088740092803333
753.383186,0.003170844189905568
754.095942,0.0028654745581040827
754.808698,0.00289129018023379
755.521454,0.0030956877820479457
756.23421,0.0034905037016499905
756.946966,0.004065911882513981
757.659722,0.004194178740810698
758.372478,0.00387059199277901
759.085235,0.004102825003923456
759.797991,0.0049409873532549635
760.510747,0.005598614690392093
761.223503,0.006189172440929423
761.936259,0.007046307165719182
762.649015,0.007533946307993162
763.361771,0.0072861983253469246
764.074527,0.007145460947310377
764.787283,0.007725182750425367
765.500039,0.008704345269705068
766.212795,0.009757562184250036
766.925552,0.010861891560464717
767.638308,0.012126882341328856
768.351064,0.013659523773494662
769.06382,0.015409311288934417
769.776576,0.017150608386248562
770.489332,0.018219806267389498
771.202088,0.018370558172417957
771.914844,0.01880431603677299
772.6276,0.02013272261205589
773.340356,0.021169742361164545
774.053112,0.021313630620688546
774.765869,0.02103904831559722
775.478625,0.020314134133151793
776.191381,0.019265564740946005
776.904137,0.01870829552083403
777.616893,0.018783314411389907
778.329649,0.019179500593727555
779.042405,0.02000705160889813
779.755161,0.020554447808451354
780.467917,0.019807530932426664
781.180673,0.018877047284825102
781.893429,0.019254110629629177
782.606186,0.020139332376051363
783.318942,0.020674219557614136
784.031698,0.021742892326144098
784.744454,0.02392242785386698
785.45721,0.026230082564016072
786.169966,0.02782775314228112
786.882722,0.029458878558307113
787.595478,0.03191279458411579
788.308234,0.03469670571100532
789.02099,0.03731762102080881
789.733746,0.039703108254589885
790.446502,0.042007869712244024
791.159259,0.04470831634625698
791.872015,0.04775007141436642
792.584771,0.05126752962383173
793.297527,0.05581861061803347
794.010283,0.060118831406369096
794.723039,0.06258639631336053
795.435795,0.06402666694482875
796.148551,0.06571173248918642
796.861307,0.06793915845265615
797.574063,0.07043345458122385
798.286819,0.07241529418078207
798.999576,0.0728219498124395
799.712332,0.07083975579170498
800.425088,0.06756051854295898
801.137844,0.06466442526959433
801.8506,0.0614174767794318
802.563356,0.05787703049107479
803.276112,0.05592923429319293
803.988868,0.05448510736426716
804.701624,0.05182227229342996
805.41438,0.04900950159663091
806.127136,0.046304491009112214
806.839893,0.04337324164141909
807.552649,0.04127502770457021
808.265405,0.039822815323243034
808.978161,0.037984765755619855
809.690917,0.03604638406071524
810.403673,0.03427282424769542
811.116429,0.03260176887300425
811.829185,0.03162618981896032
812.541941,0.031606515983872395
813.254697,0.031607875187409006
813.967453,0.030412924545196823
814.68021,0.02794911719033417
815.392966,0.025629063588335128
816.105722,0.02495940731360449
816.818478,0.025776146901001315
817.531234,0.026452589647929185
818.24399,0.026069305531231008
818.956746,0.025216983313482964
819.669502,0.02450073632009737
820.382258,0.023891770625977027
821.095014,0.023332171407912817
821.80777,0.022499757219777212
822.520526,0.020812325958012138
823.233283,0.018719186603524136
823.946039,0.017519727103764392
824.658795,0.0173232438719406
825.371551,0.017006331191046838
826.084307,0.015932863979426583
826.797063,0.014108146095726647
827.509819,0.012090946548824026
828.222575,0.011149722119488129
828.935331,0.011376465568850162
829.648087,0.011112815587176654
830.360843,0.009944070520773146
831.0736,0.009165967775693786
831.786356,0.008856173289214866
832.499112,0.008292850755185774
833.211868,0.008055106267130133
833.924624,0.00844504863391068
834.63738,0.008502114448307046
835.350136,0.00797272131992869
836.062892,0.007267000565663308
836.775648,0.006545807277713365
837.488404,0.006390738727493078
838.20116,0.006843549658118349
838.913917,0.006822972939710179
839.626673,0.006135774923719803
840.339429,0.0053945838036056175
841.052185,0.0047729312322812596
841.764941,0.004811924506580248
842.477697,0.005861807363731478
843.190453,0.006635930108143125
843.903209,0.006108818763426264
844.615965,0.005567490804948837
845.328721,0.0062013311829862
846.041477,0.006666332427840813
846.754234,0.005947979882680218
847.46699,0.00548354881928365
848.179746,0.0057459544193735395
848.892502,0.005439046442680012
849.605258,0.004766006779252421
850.318014,0.004552557706799795
851.03077,0.004322338742623917
851.743526,0.003947574312776178
852.456282,0.003910052108120623
853.169038,0.0041079413575098155
853.881794,0.004309723685419686
854.59455,0.004436895495735157
855.307307,0.004681635677179984
856.020063,0.005533963087908934
856.732819,0.0064921542950653515
857.445575,0.006345288365933915
858.158331,0.005493251197928808
858.871087,0.005465274982092568
859.583843,0.006063098422440577
860.296599,0.005835229140902968
861.009355,0.005162450276565261
861.722111,0.005512762167671486
862.434867,0.006384026423805922
863.147624,0.006699828599220034
863.86038,0.007022560588467458
864.573136,0.007325541589565201
865.285892,0.006677318181697524
865.998648,0.005815782905943298
866.711404,0.005645320100337073
867.42416,0.005509731664239927
868.136916,0.005329188768821799
868.849672,0.005616150627866278
869.562428,0.00583626353949306
870.275184,0.005525253870940824
870.987941,0.005299930614199552
871.700697,0.005820655386910095
872.413453,0.006655730622982365
873.126209,0.006778271349196734
873.838965,0.006279666312553987
874.551721,0.006095676039735849
875.264477,0.006379504602065138
875.977233,0.006732489302566244
876.689989,0.0068492234273317435
877.402745,0.0067045875143974835
878.115501,0.006561207833862166
878.828258,0.006249418818825653
879.541014,0.005745518741762609
880.25377,0.005659940770611111
880.966526,0.005790783140730889
881.679282,0.00568334454722795
882.392038,0.0056716755015185204
883.104794,0.00559705734332487
883.81755,0.005180917943926079
884.530306,0.004852910738633874
885.243062,0.004684058971901688
885.955818,0.0044695005382264525
886.668574,0.004137855914875126
887.381331,0.003718451051922537
888.094087,0.0036996906794576822
888.806843,0.004021278376867746
889.519599,0.003961782936077965
890.232355,0.00360628633690274
890.945111,0.0032465211675112753
891.657867,0.0028703621398394083
892.370623,0.0027453438997903537
893.083379,0.0027825295799160997
893.796135,0.0027848461415997646
894.508891,0.0030122134061477098
895.221648,0.003319134810317217
895.934404,0.003391725580128242
896.64716,0.0033008686713356795
897.359916,0.0031460268327795195
898.072672,0.003171185422044709
898.785428,0.0034875573240369983
899.498184,0.0038211064949452583
900.21094,0.00403059308350246
900.923696,0.0040485129492389416
901.636452,0.003975772879942646
902.349208,0.004168307481677569
903.061965,0.0044668853752210975
903.774721,0.004348258659230085
904.487477,0.0038368751680032524
905.200233,0.0035988768650664985
905.912989,0.003988430836535477
906.625745,0.0042598021820775675
907.338501,0.004037036785702146
908.051257,0.0041993926438630685
908.764013,0.004879701216004129
909.476769,0.005344066999692714
910.189525,0.005529458905408534
910.902281,0.005629837597902915
911.615038,0.005968739740182386
912.327794,0.006836680349334729
913.04055,0.007730036912370739
913.753306,0.008528271750330472
914.466062,0.00969642752139234
915.178818,0.011017166386326275
915.891574,0.012319468823676318
916.60433,0.013622510900702222
917.317086,0.014556185921962218
918.029842,0.015138417579685908
918.742598,0.015204492505712963
919.455355,0.014241594918529383
920.168111,0.012920070804605941
920.880867,0.011975335371907246
921.593623,0.010995865366386501
922.306379,0.009951531276283137
923.019135,0.009168921881085484
923.731891,0.00833537985761978
924.444647,0.007340912400555323
925.157403,0.006740247958970938
925.870159,0.006834946494734371
926.582915,0.006953023248272146
927.295672,0.006208322613810568
928.008428,0.005029499219135626
928.721184,0.004653465868248519
929.43394,0.005211011991559746
930.146696,0.0057890094444566975
930.859452,0.005779498506860738
931.572208,0.0052966993686269686
932.284964,0.004914873912392287
932.99772,0.0050565949772548155
933.710476,0.005467742235066755
934.423232,0.005656491251225057
935.135989,0.005491623857279248
935.848745,0.005091056967262203
936.561501,0.004692048916228852
937.274257,0.004482598529486016
937.987013,0.0043330284920223726
938.699769,0.004107459093673316
939.412525,0.003806083193164133
940.125281,0.0033801792211702684
940.838037,0.003049478800600155
941.550793,0.003039236074499462
942.263549,0.003087871492421704
942.976305,0.0031161236482724884
943.689062,0.0033166272186714468
944.401818,0.0034946715686068317
945.114574,0.0033954591727947776
945.82733,0.0030892142921035244
946.540086,0.0028697894418179097
947.252842,0.002979017928788697
947.965598,0.0031645008207511426
948.678354,0.0031568320298951077
949.39111,0.0030762194897032496
950.103866,0.0028420254229162
950.816622,0.0025577813299968877
951.529379,0.0027329756027576874
952.242135,0.003142780951579769
952.954891,0.0032234277253143408
953.667647,0.003207733811303409
954.380403,0.003350417467196087
955.093159,0.0033845035986530534
955.805915,0.003306509474141908
956.518671,0.00337196389793738
957.231427,0.0034769584102734433
957.944183,0.00348319689696991
958.656939,0.0036088875644419032
959.369696,0.0038310478339643405
960.082452,0.0037519046072317067
960.795208,0.0033711366843377157
961.507964,0.0030213709241437878
962.22072,0.002804362571627242
962.933476,0.0027696401066916987
963.646232,0.0030794604996155204
964.358988,0.0036340072906395613
965.071744,0.003966923925104302
965.7845,0.0038920240214747027
966.497256,0.0038391404009112404
967.210013,0.004087182576063348
967.922769,0.004403292617767296
968.635525,0.004581225705690557
969.348281,0.0045712891243680906
970.061037,0.0044853585921054324
970.773793,0.004620860180190623
971.486549,0.005023712975816395
972.199305,0.005443334199213055
972.912061,0.005649037918966414
973.624817,0.005555657715006892
974.337573,0.005394482667394248
975.050329,0.005476586638537276
975.763086,0.005749884339191496
976.475842,0.005919670584073858
977.188598,0.005795981036792549
977.901354,0.005574832761494662
978.61411,0.00563472119210521
979.326866,0.0058662621703740305
980.039622,0.005856098058786958
980.752378,0.005735304647454442
981.465134,0.006038353045764064
982.17789,0.006688458575573754
982.890646,0.006980499670975252
983.603403,0.006846893908141248
984.316159,0.006863664077939558
985.028915,0.007010215529585543
985.741671,0.007079762028496047
986.454427,0.007373895226758106
987.167183,0.007840985660934817
987.879939,0.00815001232162323
988.592695,0.008476631859761646
989.305451,0.008891328200944532
990.018207,0.00915799711410112
990.730963,0.0094486682211502
991.44372,0.010022719283775664
992.156476,0.010775410845393277
992.869232,0.01158130632408139
993.581988,0.012279402513723555
994.294744,0.01276674855520704
995.0075,0.013328241084426309
995.720256,0.013988704671418658
996.433012,0.014414033948244772
997.145768,0.014851329677446422
997.858524,0.01564711904386758
998.57128,0.016647449747528676
999.284037,0.017835340520251042
999.996793,0.019084799354196207
1000.709549,0.02017110431799135
1001.422305,0.02150844599218735
1002.135061,0.02328674141363821
1002.847817,0.025062971495726206
1003.560573,0.026625578722758562
1004.273329,0.0278692892001019
1004.986085,0.028886345991294776
1005.698841,0.029964886108071156
1006.411597,0.030885458355034486
1007.124353,0.03164304313855886
1007.83711,0.03257909222408903
1008.549866,0.03338264902763608
1009.262622,0.033928483095565516
1009.975378,0.034644916124814365
1010.688134,0.035479418842642406
1011.40089,0.03618642258742115
1012.113646,0.03679124177089543
1012.826402,0.0373645522485637
1013.539158,0.03790185861845037
1014.251914,0.03822507874575579
1014.96467,0.038381795215448294
1015.677427,0.03864953792707082
1016.390183,0.038924708750988794
1017.102939,0.03896917735534944
1017.815695,0.038695744491161206
1018.528451,0.038169281811768964
1019.241207,0.03773408324804882
1019.953963,0.03750733652640157
1020.666719,0.03730579435635713
1021.379475,0.037108300220750956
1022.092231,0.036773757354444304
1022.804987,0.036159234439558464
1023.517744,0.03550909531407814
1024.2305,0.03503104059479794
1024.943256,0.03476762653907276
1025.656012,0.0346593281560391
1026.368768,0.03435507902427902
1027.081524,0.03366026473035559
1027.79428,0.032883462480225466
1028.507036,0.03229210837207281
1029.219792,0.03177868759431676
1029.932548,0.031235131745873838
1030.645304,0.030688279561123848
1031.358061,0.03005214652037776
1032.070817,0.029377267008286502
1032.783573,0.028961091973312286
1033.496329,0.028705745175340337
1034.209085,0.02829023601681305
1034.921841,0.027893823734559942
1035.634597,0.027724157206245208
1036.347353,0.027603883401028446
1037.060109,0.027442842262736553
1037.772865,0.0272771345897317
1038.485621,0.027174002780789925
1039.198377,0.027220201915215604
1039.911134,0.027157428328462963
1040.62389,0.026812240994353784
1041.336646,0.026632689779865992
1042.049402,0.026755521651345916
1042.762158,0.026689956504136483
1043.474914,0.0263119630256969
1044.18767,0.025921274667370313
1044.900426,0.02587103264445068
1045.613182,0.026317550856036473
1046.325938,0.02668564772972269
1047.038694,0.026503079031040124
1047.751451,0.026301355112882837
1048.464207,0.026504228473702235
1049.176963,0.026928686905893246
1049.889719,0.027343361970147795
1050.602475,0.027577523425953054
1051.315231,0.027946370645146972
1052.027987,0.028701963834942057
1052.740743,0.029133824731024004
1053.453499,0.028993947696178034
1054.166255,0.02904658610158438
1054.879011,0.02953269117367185
1055.591768,0.030176545371548333
1056.304524,0.030817723557289456
1057.01728,0.03137740386099658
1057.730036,0.03194310711807471
1058.442792,0.03230321917869588
1059.155548,0.03219469631314444
1059.868304,0.03220452306463727
1060.58106,0.032750605575065324
1061.293816,0.03317811279065745
1062.006572,0.033016402214499564
1062.719328,0.032575969830286725
1063.432085,0.03201615102020049
1064.144841,0.031188914190977447
1064.857597,0.030252975821227542
1065.570353,0.029367462199438484
1066.283109,0.02845070144251554
1066.995865,0.027752410297026756
1067.708621,0.027390050942817146
1068.421377,0.02690985311446396
1069.134133,0.026294890826781176
1069.846889,0.025946649120923867
1070.559645,0.02591182877872694
1071.272401,0.026076499719720828
1071.985158,0.026138803609892854
1072.697914,0.02595305290099176
1073.41067,0.02609850268578917
1074.123426,0.02673793780347189
1074.836182,0.02712063391815716
1075.548938,0.027020085827034905
1076.261694,0.02703999668833901
1076.97445,0.027388311695518284
1077.687206,0.027513180522252698
1078.399962,0.027345947447714517
1079.112718,0.02770221059602555
1079.825475,0.02854180442534864
1080.538231,0.028879044766343353
1081.250987,0.028756037813638093
1081.963743,0.02880117576391254
1082.676499,0.028924845389224522
1083.389255,0.029047802659522885
1084.102011,0.02928494793682697
1084.814767,0.029383484579962718
1085.527523,0.02927770504910361
1086.240279,0.029318055836546675
1086.953035,0.02961656831466849
1087.665792,0.02994337036919295
1088.378548,0.030159255406670495
1089.091304,0.030372728073570707
1089.80406,0.030676245206316313
1090.516816,0.03097520796277283
1091.229572,0.031191802644067283
1091.942328,0.031316159666400015
1092.655084,0.03134844249623192
1093.36784,0.03147613162609128
1094.080596,0.031836118226481365
1094.793352,0.03218020682058234
1095.506108,0.03237470471893954
1096.218865,0.032549975719983734
1096.931621,0.03257794531521132
1097.644377,0.03239791817745516
1098.357133,0.03220358761941263
1099.069889,0.0318528114506842
1099.782645,0.03132878123897929
1100.495401,0.03106435101549735
1101.208157,0.030978108986991607
1101.920913,0.03068806049746388
1102.633669,0.030272900417762334
1103.346425,0.029827164720650938
1104.059182,0.029564051387796192
1104.771938,0.029773566516504615
1105.484694,0.02981223302797982
1106.19745,0.02901662363372411
1106.910206,0.028037140887931543
1107.622962,0.027600454107277815
1108.335718,0.027591846282740713
1109.048474,0.027648221377907695
1109.76123,0.027424379374111643
1110.473986,0.027044512347243286
1111.186742,0.027011115145335603
1111.899499,0.027124738982451553
1112.612255,0.02689160692521567
1113.325011,0.02657433176160223
1114.037767,0.026631069002709066
1114.750523,0.027090938077138284
1115.463279,0.027780780971684037
1116.176035,0.028460281544226626
1116.888791,0.029118726448201265
1117.601547,0.030150754992439584
1118.314303,0.031542881061246815
1119.027059,0.032621417620595644
1119.739816,0.03342170388466308
1120.452572,0.03476195715146546
1121.165328,0.03626203441143206
1121.878084,0.03654857901728814
1122.59084,0.03560446302776391
1123.303596,0.03439363382232015
1124.016352,0.032863384967876844
1124.729108,0.030610658707077392
1125.441864,0.028207736140196997
1126.15462,0.02622410373124942
1126.867376,0.024466909283980917
1127.580132,0.02298132358429441
1128.292889,0.02196338578573674
1129.005645,0.021010540300347758
1129.718401,0.02008957283271543
1130.431157,0.019627525857307353
1131.143913,0.019379945367976815
1131.856669,0.019114910348261047
1132.569425,0.019074289361585162
1133.282181,0.01914869977458068
1133.994937,0.01918129805646747
1134.707693,0.019259994273333376
1135.420449,0.01942150780926659
1136.133206,0.019860790524377964
1136.845962,0.020651059592115818
1137.558718,0.021575579446837988
1138.271474,0.022646058880735526
1138.98423,0.02399097737013463
1139.696986,0.0256229778517613
1140.409742,0.027516692413217105
1141.122498,0.029614931713997875
1141.835254,0.031890266052812
1142.54801,0.03418348071695774
1143.260766,0.03646694692200893
1143.973523,0.03910596074837723
1144.686279,0.04196821685430875
1145.399035,0.04452582791039081
1146.111791,0.04676040581317781
1146.824547,0.04848256316632148
1147.537303,0.04915897305828435
1148.250059,0.048739713791109536
1148.962815,0.047442541391921694
1149.675571,0.045421780423421015
1150.388327,0.042669159674896595
1151.101083,0.039230760670548114
1151.81384,0.035670704370681
1152.526596,0.032367208922572666
1153.239352,0.029226455429708444
1153.952108,0.02639151909423612
1154.664864,0.023928223648489736
1155.37762,0.021649766909771065
1156.090376,0.01964984065370442
1156.803132,0.01811051668158768
1157.515888,0.016886072080851584
1158.228644,0.01556576616255182
1158.9414,0.014086477600441892
1159.654156,0.012972778742587876
1160.366913,0.01238621102578787
1161.079669,0.011888574650199235
1161.792425,0.011240948134446522
1162.505181,0.01051523994225355
1163.217937,0.009933028482354236
1163.930693,0.009614068110701916
1164.643449,0.009332187403901444
1165.356205,0.008975434942540982
1166.068961,0.008593534576926807
1166.781717,0.008176382975243649
1167.494473,0.007913814362831114
1168.20723,0.007849365558332278
1168.919986,0.0077637788160044635
1169.632742,0.007653862003006405
1170.345498,0.00743880366189339
1171.058254,0.007076548413496211
1171.77101,0.006912866489814915
1172.483766,0.006913153310638126
1173.196522,0.006795188857942178
1173.909278,0.00674897275351799
1174.622034,0.006769462153805279
1175.33479,0.0066104112660661804
1176.047547,0.006517988018055317
1176.760303,0.006661446039704785
1177.473059,0.006762938082704836
1178.185815,0.006745466053146523
1178.898571,0.006744389788522603
1179.611327,0.0067540101009607
1180.324083,0.006697151456696609
1181.036839,0.006578429944271009
1181.749595,0.006582795103783673
1182.462351,0.0067963402429843675
1183.175107,0.006948402825602465
1183.887864,0.006960234206706908
1184.60062,0.007117634153763667
1185.313376,0.00737881614169445
1186.026132,0.007480692489536543
1186.738888,0.007575265377031579
1187.451644,0.007927600475419775
1188.1644,0.008457908380240525
1188.877156,0.0090809815345819
1189.589912,0.009931366646552099
1190.302668,0.010909219915756973
1191.015424,0.011630497473481584
1191.72818,0.01207330350690533
1192.440937,0.012488473344025216
1193.153693,0.012741993932716501
1193.866449,0.012545482905683716
1194.579205,0.011903630204684414
1195.291961,0.010983095055077201
1196.004717,0.009996076297782748
1196.717473,0.009091066183778649
1197.430229,0.0082990082970158
1198.142985,0.007621702096046693
1198.855741,0.00697286470516493
1199.568497,0.006307435058088748
1200.281254,0.0057689799429161675
1200.99401,0.005446751241653108
1201.706766,0.005236738847270105
1202.419522,0.0049744956796464014
1203.132278,0.004658241920402011
1203.845034,0.004477561131326091
1204.55779,0.004487934373838949
1205.270546,0.004567088968202747
1205.983302,0.004619108813072906
1206.696058,0.00454647499754994
1207.408814,0.004320228897038496
1208.121571,0.004058069344319228
1208.834327,0.0039383884792390895
1209.547083,0.004029427090462544
1210.259839,0.004075319608179849
1210.972595,0.003910709441900825
1211.685351,0.0038403847505152217
1212.398107,0.003979686813961488
1213.110863,0.004064671270340317
1213.823619,0.004047579239344913
1214.536375,0.004067183184884288
1215.249131,0.0042137191404827
1215.961888,0.00447116793225627
1216.674644,0.00466243856840365
1217.3874,0.0047084770547984565
1218.100156,0.004761207587744766
1218.812912,0.004941382690749648
1219.525668,0.005147956212859767
1220.238424,0.005302726650178738
1220.95118,0.005615213541548587
1221.663936,0.006045491583316194
1222.376692,0.00622126608904521
1223.089448,0.006327678896361921
1223.802204,0.006722525432635603
1224.514961,0.007256675551497528
1225.227717,0.007913420733061968
1225.940473,0.008686094914424113
1226.653229,0.009280624873925579
1227.365985,0.009852245738323355
1228.078741,0.010685751426218257
1228.791497,0.011499748185953748
1229.504253,0.011954192656256588
1230.217009,0.012018146273150208
1230.929765,0.011791014095171881
1231.642521,0.0113225780380417
1232.355278,0.010662806468601372
1233.068034,0.010029034733268018
1233.78079,0.00950415260076309
1234.493546,0.009005819692746806
1235.206302,0.008632885704698293
1235.919058,0.008339802556696783
1236.631814,0.007933567074333944
1237.34457,0.0075223820919088705
1238.057326,0.007205915204527032
1238.770082,0.007002941951636841
1239.482838,0.007072098831984205
1240.195595,0.007251535216808375
1240.908351,0.0071880279566229515
1241.621107,0.0070481257303647215
1242.333863,0.007172556589167162
1243.046619,0.007458543616486481
1243.759375,0.007676454037904349
1244.472131,0.007818796296693954
1245.184887,0.007889113680366393
1245.897643,0.007884677878491984
1246.610399,0.007980674680953077
1247.323155,0.00827149259690692
1248.035912,0.008574442834341146
1248.748668,0.008790644966933167
1249.461424,0.009070786254374168
1250.17418,0.009495261306831588
1250.886936,0.010025252563533383
1251.599692,0.010788682599725185
1252.312448,0.011914780489238493
1253.025204,0.013242324566184674
1253.73796,0.014666624020235896
1254.450716,0.01635348685890428
1255.163472,0.01843870360896259
1255.876228,0.020855511157892036
1256.588985,0.023292098001614858
1257.301741,0.02551449006813286
1258.014497,0.02758822271730928
1258.727253,0.029364567267399867
1259.440009,0.030627495964436417
1260.152765,0.03144830760356481
1260.865521,0.03166879149054759
1261.578277,0.031118827262500114
1262.291033,0.029959390745551852
1263.003789,0.028210484338802442
1263.716545,0.025983367252242453
1264.429302,0.02368678853892505
1265.142058,0.02142204576868561
1265.854814,0.019023576322538864
1266.56757,0.01657158517043714
1267.280326,0.01434678638773202
1267.993082,0.012545737708824686
1268.705838,0.011083294401402636
1269.418594,0.00978119227125939
1270.13135,0.008738597217731047
1270.844106,0.008021576189456692
1271.556862,0.00744789594670887
1272.269619,0.006947454034289615
1272.982375,0.006505123866297645
1273.695131,0.006089642147666011
1274.407887,0.005793371077818448
1275.120643,0.0056061859403095686
1275.833399,0.005474141325480065
1276.546155,0.005461140935444399
1277.258911,0.005436671703431051
1277.971667,0.0052469016608982155
1278.684423,0.005074029950578316
1279.397179,0.005066261458670617
1280.109935,0.00519210352651289
1280.822692,0.0055225223797791346
1281.535448,0.006018893310127994
1282.248204,0.006433637337702623
1282.96096,0.006792003816370344
